,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transaction date,Transaction Description,Doc Number,Sale Amount,Gallons,Document Reference,Payment Amount,Group,Gallon Consumption,Running total,Month,Year,Month-Year,Monthly Temp (F),,,,Month,Year,Total Gal,Nonzero Gal,Monthly Avg T,,,,,,
3/11/2025,PROPANE INDEX,1129995612,"$2,480.98",1151.8, ,$0.00,84762216,"424,879.10","$12,468.45",3,2025,Mar-25,,,,,,,,,,,,,,,
3/20/2025,PROPANE INDEX,1130097836,"$1,948.47",900.4, ,$0.00,84867623,"425,779.50","$14,416.92",3,2025,Mar-25,,,,,,,,,,,,,,,
4/4/2025,PROPANE INDEX,1130255636,$783.46,364.4, ,$0.00,85021045,"426,143.90","$15,204.05",4,2025,Apr-25,,,,,,,,,,,,,,,
4/8/2025,PROPANE INDEX,1130273361,"$2,086.58",970.5, ,$0.00,85049796,"427,114.40","$17,290.63",4,2025,Apr-25,,,,,,,,,,,,,,,
4/18/2025,PROPANE INDEX,1130273362,"$1,446.52",672.8, ,$0.00,85148421,"427,787.20","$18,737.15",4,2025,Apr-25,,,,,,,,,,,,,,,
4/30/2025,PROPANE INDEX,1130486342,"$1,640.95",770.4, ,$0.00,85241777,"428,557.60","$20,393.27",4,2025,Apr-25,,,,,,,,,,,,,,,
5/15/2025,ADJUSTMENT,FC-17330372,($4.41),0, ,$0.00,85347218,"429,294.90","$21,929.82",5,2025,May-25,,,,,,,,,,,,,,,
5/15/2025,ADJUSTMENT,FC-17421113,($3.67),0, ,$0.00,85347218,"429,294.90","$21,926.15",5,2025,May-25,,,,,,,,,,,,,,,
5/15/2025,ADJUSTMENT,FC-17516083,($15.17),0, ,$0.00,85347218,"429,294.90","$21,910.98",5,2025,May-25,,,,,,,,,,,,,,,
5/15/2025,PROPANE INDEX,1130612664,"$1,540.96",737.3, ,$0.00,85355033,"429,294.90","$21,934.23",5,2025,May-25,,,,,,,,,,,,,,,
6/13/2025,PROPANE INDEX,1130852254,"$2,128.38",1143, ,$0.00,85560329,"430,437.90","$3,688.89",6,2025,Jun-25,,,,,,,,,,,,,,,
6/18/2025,MAINTENANCE,1130612664,"($1,521.41)",0, ,$0.00,85592768,"430,437.90","$2,167.48",6,2025,Jun-25,,,,,,,,,,,,,,,
6/18/2025,MAINTENANCE,FC-17607703,($19.55),0,900302,$0.00,85592768,"430,437.90",$606.97,6,2025,Jun-25,,,,,,,,,,,,,,,
6/18/2025,MAINTENANCE,OA-18316800,"$1,540.96",0,BILL1319655322,$0.00,85592768,"430,437.90","$2,147.93",6,2025,Jun-25,,,,,,,,,,,,,,,
7/18/2025,PROPANE INDEX,1131101846,"$1,357.42",733.5, ,$0.00,85783074,"431,171.40","$3,505.35",7,2025,Jul-25,,,,,,,,,,,,,,,
8/26/2025,000000001857419,RN11017497,$12.00,0, ,$0.00,86052078,"431,171.40","$3,521.46",8,2025,Aug-25,,,,,,,,,,,,,,,
8/27/2025,PROPANE INDEX,1131388521,"$1,340.00",755.1, ,$0.00,86070843,"431,926.50","$4,861.46",8,2025,Aug-25,,,,,,,,,,,,,,,
8/28/2025,MAINTENANCE,1130612664,($19.55),0, ,$0.00,86080021,"431,926.50","$4,841.91",8,2025,Aug-25,,,,,,,,,,,,,,,
8/28/2025,MAINTENANCE,1130852254,"($1,337.87)",0, ,$0.00,86080021,"431,926.50","$3,504.04",8,2025,Aug-25,,,,,,,,,,,,,,,
8/28/2025,MAINTENANCE,OA-18421116,"$1,357.42",0,BILL1320634429,$0.00,86080021,"431,926.50","$3,504.04",8,2025,Aug-25,,,,,,,,,,,,,,,
9/25/2025,000000001857421,RN11061204,$120.00,0, ,$0.00,86263393,"432,170.20","$4,470.02",9,2025,Sep-25,,,,,,,,,,,,,,,
9/25/2025,PROPANE BULK,2044468227,$252.91,52.6, ,$0.00,86269182,"431,979.10","$3,759.69",9,2025,Sep-25,,,,,,,,,,,,,,,
9/25/2025,PROPANE BULK,2044468233,$362.77,84.6, ,$0.00,86269182,"432,063.70","$4,122.46",9,2025,Sep-25,,,,,,,,,,,,,,,
9/25/2025,PROPANE INDEX,2044468237,$227.56,106.5, ,$0.00,86269182,"432,170.20","$4,350.02",9,2025,Sep-25,,,,,,,,,,,,,,,
10/2/2025,PROPANE INDEX,1131675946,"$1,552.66",837.6, ,$0.00,86326939,"433,007.80","$6,022.68",10,2025,Oct-25,,,,,,,,,,,,,,,
10/16/2025,MAINTENANCE,1131675946,($410.64),0, ,$0.00,86449885,"433,007.80",$731.38,10,2025,Oct-25,,,,,,,,,,,,,,,
10/16/2025,MAINTENANCE,OA-18507004,$410.64,0, ,$0.00,86449885,"433,007.80","$1,142.02",10,2025,Oct-25,,,,,,,,,,,,,,,
10/22/2025,PROPANE INDEX,1131829278,"$1,741.50",914.8, ,$0.00,86498122,"433,922.60","$2,883.52",10,2025,Oct-25,,,,,,,,,,,,,,,
11/4/2025,PROPANE INDEX,1131927993,"$2,158.99",1134.1, ,$0.00,86617090,"435,056.70","$5,042.51",11,2025,Nov-25,,,,,,,,,,,,,,,
11/14/2025,PROPANE INDEX,1132067385,"$1,530.00",803.7, ,$0.00,86723571,"435,860.40","$6,572.51",11,2025,Nov-25,,,,,,,,,,,,,,,
11/17/2025,MAINTENANCE,1131675946,"($1,142.02)",0, ,$0.00,86746885,"435,860.40","$5,430.49",11,2025,Nov-25,,,,,,,,,,,,,,,
11/17/2025,MAINTENANCE,1131829278,"($1,741.50)",0, ,$0.00,86746885,"435,860.40","$3,688.99",11,2025,Nov-25,,,,,,,,,,,,,,,
11/17/2025,MAINTENANCE,1131927993,($410.64),0, ,$0.00,86746885,"435,860.40","$3,278.35",11,2025,Nov-25,,,,,,,,,,,,,,,
11/17/2025,MAINTENANCE,OA-18580731,"$3,294.16",0,BILL1321834335,$0.00,86746885,"435,860.40","$3,278.35",11,2025,Nov-25,,,,,,,,,,,,,,,
11/22/2025,PROPANE INDEX,1132137104,"$1,507.73",792, ,$0.00,86803281,"436,652.40","$4,786.08",11,2025,Nov-25,,,,,,,,,,,,,,,
12/1/2025,PROPANE INDEX,1132216811,"$2,086.26",1095.9, ,$0.00,86889624,"437,748.30","$6,872.34",12,2025,Dec-25,,,,,,,,,,,,,,,
12/10/2025,PROPANE INDEX,1132318285,"$1,704.44",871.7, ,$0.00,86990885,"438,620.00","$8,576.78",12,2025,Dec-25,,,,,,,,,,,,,,,
12/19/2025,PROPANE INDEX,1132424698,"$1,766.28",916.5, ,$0.00,87102304,"439,536.50","$10,343.06",12,2025,Dec-25,,,,,,,,,,,,,,,
12/26/2025,PROPANE INDEX,1132485570,"$1,651.67",865.7, ,$0.00,87179093,"440,402.20","$11,996.80",12,2025,Dec-25,,,,,,,,,,,,,,,
1/1/2026,PROPANE INDEX,1132553919,"$1,884.61",970.9, ,$0.00,87237337,"441,373.10","$8,538.70",1,2026,Jan-26,,,,,,,,,,,,,,,
1/9/2026,PROPANE INDEX,1132649267,"$1,964.69",1002.8, ,$0.00,87330026,"442,375.90","$10,503.39",1,2026,Jan-26,,,,,,,,,,,,,,,
1/19/2026,PROPANE INDEX,1132746561,"$2,286.02",1150.2, ,$0.00,87439219,"443,526.10","$12,789.41",1,2026,Jan-26,,,,,,,,,,,,,,,
1/24/2026,PROPANE INDEX,1132814354,"$1,741.27",864.8, ,$0.00,87526275,"444,390.90","$14,530.68",1,2026,Jan-26,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
